File	Time	Long	Lat	Alt	course	pitch	roll
"../360Images/143.jpg" 0.00000000 -18.89408393 -1.18591969 -5.13162431 235.02768027 -86.71523218 305.23110114 
"../360Images/144.jpg" 0.00000000 -19.04146150 -1.31056456 -5.09118668 92.23457986 -3.66386932 109.13215559 
"../360Images/145.jpg" 0.00000000 -19.35763733 -1.24261255 -5.02018403 160.99108249 -2.86823411 44.88105232 
"../360Images/146.jpg" 0.00000000 -19.57695571 -0.81588830 -4.97733434 184.47204891 -1.21463845 16.62269644 
"../360Images/147.jpg" 0.00000000 -19.82927848 -0.87995255 -4.92338161 188.49081411 0.96906739 17.50769582 
"../360Images/148.jpg" 0.00000000 -19.94752115 -0.87348504 -4.89639366 193.15801795 1.93938163 20.61987333 
"../360Images/149.jpg" 0.00000000 -20.12872106 -1.02003060 -4.83673850 190.02822720 2.97085936 17.79634069 
"../360Images/150.jpg" 0.00000000 -20.18849708 -1.01272889 -4.81330070 189.92830082 2.93180857 17.18073896 
"../360Images/151.jpg" 0.00000000 -20.38325465 -1.21190808 -4.75305931 182.67561033 2.69178385 16.32610564 
"../360Images/152.jpg" 0.00000000 -20.53343254 -1.13674326 -4.71972665 182.61472737 3.11815838 13.63834077 
"../360Images/153.jpg" 0.00000000 -20.67481236 -1.13601949 -4.68940688 186.19904008 3.79587157 17.39079283 
"../360Images/154.jpg" 0.00000000 -20.82297488 -1.08018451 -4.66840763 187.87795772 4.29659955 17.97511703 
"../360Images/155.jpg" 0.00000000 -20.89533501 -0.96328684 -4.66132031 189.55169990 4.31193779 16.62963560 
"../360Images/156.jpg" 0.00000000 -21.08938714 -1.06152348 -4.64048669 188.77272184 3.77996535 18.15129375 
"../360Images/157.jpg" 0.00000000 -21.15755912 -1.11073021 -4.63175532 186.90016166 3.51005537 17.06806969 
"../360Images/158.jpg" 0.00000000 -21.29460542 -1.07643608 -4.60759718 184.70423081 3.07464151 12.68199839 
"../360Images/159.jpg" 0.00000000 -21.35859341 -1.12626570 -4.59387139 186.68000804 3.47344360 15.71377141 
"../360Images/160.jpg" 0.00000000 -21.49210032 -1.23698855 -4.56209952 186.12096821 3.81688990 16.44513226 
"../360Images/161.jpg" 0.00000000 -21.56394688 -1.20301706 -4.54481411 184.93059761 3.85004381 14.25130626 
"../360Images/162.jpg" 0.00000000 -21.69881460 -1.24922929 -4.51061212 185.28270749 3.74340132 15.86611411 
"../360Images/163.jpg" 0.00000000 -21.91763432 -1.31387132 -4.46119610 185.70159667 3.63287445 17.18061671 
"../360Images/164.jpg" 0.00000000 -21.99530643 -1.19113196 -4.44825244 353.92090005 -78.16114002 185.84229849 
"../360Images/165.jpg" 0.00000000 -22.13816602 -1.15009276 -4.43052791 184.43059733 3.82977877 13.79782932 
"../360Images/166.jpg" 0.00000000 -22.27582010 -1.15406046 -4.40978577 187.08607147 3.90968974 14.42737645 
"../360Images/167.jpg" 0.00000000 -22.40953650 -1.14067142 -4.38186696 188.52063184 3.67142275 16.10101814 
"../360Images/168.jpg" 0.00000000 -22.61149849 -1.34252176 -4.33201474 188.08504054 3.04999115 18.79956292 
"../360Images/169.jpg" 0.00000000 -22.75343594 -1.32043780 -4.29223685 186.00836486 2.71586134 16.68385269 
"../360Images/170.jpg" 0.00000000 -22.90342656 -1.40497321 -4.25381660 183.78136509 2.29717358 16.91524477 
"../360Images/171.jpg" 0.00000000 -22.98298926 -1.32722883 -4.23787023 183.81479933 1.74639080 15.01362974 
"../360Images/172.jpg" 0.00000000 -23.13183463 -1.31675437 -4.20634509 183.81973310 1.22828393 15.44819178 
"../360Images/173.jpg" 0.00000000 -23.28699454 -1.37411798 -4.17779469 184.81926454 0.67385395 18.18957283 
"../360Images/174.jpg" 0.00000000 -23.44860251 -1.24960678 -4.14857603 186.97559681 0.43931245 16.75304562 
"../360Images/175.jpg" 0.00000000 -23.66035412 -1.26477623 -4.09844967 185.78090150 0.28105986 15.25832367 
"../360Images/176.jpg" 0.00000000 -23.73223129 -1.22715986 -4.08289318 184.82707656 -0.16880114 13.58054615 
"../360Images/177.jpg" 0.00000000 -23.93535583 -1.27556347 -4.03983977 183.85971398 -0.83639290 15.03540837 
"../360Images/178.jpg" 0.00000000 -24.00717380 -1.32058542 -4.02705616 181.40962713 -1.35774785 14.01938006 
"../360Images/179.jpg" 0.00000000 -24.22652355 -1.17534060 -3.99136241 184.31116447 -1.33731980 13.05843663 
"../360Images/180.jpg" 0.00000000 -24.35935254 -1.29984349 -3.96608148 182.89378516 -1.11485335 14.69637542 
"../360Images/181.jpg" 0.00000000 -24.49818368 -1.24595852 -3.93733682 183.85871171 -0.83553743 12.65085482 
"../360Images/182.jpg" 0.00000000 -24.62505524 -1.24690043 -3.90541966 184.23258914 -0.97394631 13.36962756 
"../360Images/183.jpg" 0.00000000 -24.75350952 -1.42357972 -3.87380354 181.29194213 -1.15419608 15.62820806 
"../360Images/184.jpg" 0.00000000 -24.82501472 -1.42036775 -3.85752459 183.53634253 -1.05853587 17.57738806 
"../360Images/185.jpg" 0.00000000 -24.89702629 -1.33072721 -3.84223086 352.51372512 -79.84318224 186.64139108 
"../360Images/186.jpg" 0.00000000 -25.03293828 -1.33801311 -3.82025560 184.67697349 -1.28948602 19.04615602 
"../360Images/187.jpg" 0.00000000 -25.17373736 -1.36794276 -3.79853217 183.06797274 -2.13959552 16.92512479 
"../360Images/188.jpg" 0.00000000 -25.24590340 -1.26441954 -3.78798133 183.73495111 -2.75606026 14.72056804 
"../360Images/189.jpg" 0.00000000 -25.31006750 -1.24035261 -3.77760980 183.76259486 -3.31082113 13.93189858 
"../360Images/190.jpg" 0.00000000 -25.37394790 -1.24067999 -3.76883730 182.62502716 -3.61795346 14.00187873 
"../360Images/191.jpg" 0.00000000 -25.49926179 -1.37652637 -3.75013586 181.09802913 -4.15010194 17.15785102 
"../360Images/192.jpg" 0.00000000 -25.63434919 -1.35847080 -3.73012798 180.75679162 -4.57635358 17.89398901 
"../360Images/193.jpg" 0.00000000 -25.76650277 -1.57445617 -3.70940909 173.89346719 -5.08551452 18.34012692 
"../360Images/194.jpg" 0.00000000 -25.91386095 -1.50516491 -3.68305402 175.51545429 -5.19819490 15.19802114 
"../360Images/195.jpg" 0.00000000 -26.05005786 -1.51728921 -3.65659113 347.96696505 -80.82264196 191.66286167 
"../360Images/196.jpg" 0.00000000 -26.19636474 -1.54686217 -3.63109918 174.22268857 -5.47819427 18.89172808 
"../360Images/197.jpg" 0.00000000 -26.34388973 -1.43298379 -3.60621025 174.64657003 -5.48983223 14.76546589 
"../360Images/198.jpg" 0.00000000 -26.41142970 -1.46200312 -3.59455480 175.54689943 -5.16227175 17.03475461 
"../360Images/199.jpg" 0.00000000 -26.48124159 -1.48713531 -3.58310153 174.37709122 -5.09082912 17.45592336 
"../360Images/200.jpg" 0.00000000 -26.61977175 -1.42876386 -3.55714910 181.63676487 -4.27810767 16.76231103 
"../360Images/201.jpg" 0.00000000 -26.74546566 -1.34817473 -3.52737067 184.38622342 -3.98785677 16.68148445 
"../360Images/202.jpg" 0.00000000 -26.80517704 -1.38260423 -3.51560413 183.96281069 -3.69372306 19.39409496 
"../360Images/203.jpg" 0.00000000 -26.93151245 -1.52834506 -3.49286555 181.34990344 -3.58676576 21.20501963 
"../360Images/204.jpg" 0.00000000 -27.06060453 -1.50952542 -3.45941088 181.37486989 -3.14045823 17.33413606 
"../360Images/205.jpg" 0.00000000 -27.18388537 -1.65583940 -3.42476180 180.05700695 -2.10231565 20.97820864 
"../360Images/206.jpg" 0.00000000 -27.31926747 -1.62884657 -3.39180795 183.75304719 -1.30806918 20.13147468 
"../360Images/207.jpg" 0.00000000 -27.44474666 -1.69081587 -3.35545965 182.31637003 -1.09823885 23.45265976 
"../360Images/208.jpg" 0.00000000 -27.58239613 -1.93571504 -3.31858585 178.40222673 -1.22245993 27.26879458 
"../360Images/209.jpg" 0.00000000 -27.74447215 -1.78561853 -3.28645844 180.11976352 -0.96559028 22.66337106 
"../360Images/210.jpg" 0.00000000 -27.89401202 -1.76899185 -3.25583778 182.04388075 -0.59740663 23.90461296 
"../360Images/211.jpg" 0.00000000 -28.04143352 -1.64801440 -3.22503216 187.78907480 -0.18447431 21.80427149 
"../360Images/212.jpg" 0.00000000 -28.16480859 -1.56040473 -3.18646276 188.91256155 -0.06673162 20.04833794 
"../360Images/213.jpg" 0.00000000 -28.28169162 -1.75562674 -3.14817178 183.02563009 -0.39845391 21.64684913 
"../360Images/214.jpg" 0.00000000 -28.41793066 -1.78532784 -3.10955904 181.81107156 -0.47843554 22.88717423 
"../360Images/215.jpg" 0.00000000 -28.49051959 -1.73885380 -3.09359165 181.20776831 -0.37208768 22.57382714 
"../360Images/216.jpg" 0.00000000 -28.63152527 -1.80636868 -3.06597566 347.83622653 -76.52411185 191.96247396 
"../360Images/217.jpg" 0.00000000 -28.70609985 -1.75399573 -3.05306390 186.13214446 0.54920203 25.40466872 
"../360Images/218.jpg" 0.00000000 -28.84813005 -1.60235939 -3.02306442 186.71502628 1.19299794 19.06611381 
"../360Images/219.jpg" 0.00000000 -28.97641602 -1.74176163 -2.98620058 183.93231847 1.21559939 21.38806306 
"../360Images/220.jpg" 0.00000000 -29.12198368 -1.74024162 -2.95027896 187.65818570 1.50820291 24.77029953 
"../360Images/221.jpg" 0.00000000 -29.19724630 -1.58855164 -2.93584326 190.84663101 1.85487650 24.80307907 
"../360Images/222.jpg" 0.00000000 -29.32432569 -1.69098735 -2.90333187 193.41102308 2.31196749 29.59684786 
"../360Images/223.jpg" 0.00000000 -29.38769225 -1.79955798 -2.88352180 193.93662626 2.29713256 31.91716036 
"../360Images/224.jpg" 0.00000000 -29.52935372 -1.66232328 -2.84773687 192.02605412 2.35486743 25.50915672 
"../360Images/225.jpg" 0.00000000 -29.59367444 -1.71650054 -2.82965709 196.88337640 2.68613096 33.24106665 
"../360Images/226.jpg" 0.00000000 -29.66145621 -1.80858060 -2.81337314 195.12299185 2.86164292 34.63984026 
"../360Images/227.jpg" 0.00000000 -29.73236460 -1.90409272 -2.79766367 348.20839012 -73.99825118 191.54600508 
"../360Images/228.jpg" 0.00000000 -29.88825164 -1.83854207 -2.76935554 193.75962993 3.08185342 31.26941774 
"../360Images/229.jpg" 0.00000000 -30.03407469 -1.75595324 -2.73855570 192.80551921 3.37421975 28.29174031 
"../360Images/230.jpg" 0.00000000 -30.17149033 -1.84386123 -2.70583012 194.22645102 3.82734016 27.82507542 
"../360Images/231.jpg" 0.00000000 -30.30181197 -1.91122508 -2.66583277 197.03055964 4.08472892 31.19746170 
"../360Images/232.jpg" 0.00000000 -30.44275426 -2.10203003 -2.62058042 192.05849294 3.98591132 30.06531176 
"../360Images/233.jpg" 0.00000000 -30.52102291 -2.13730865 -2.59692064 189.42546156 4.00405023 28.14449277 
"../360Images/234.jpg" 0.00000000 -30.60822683 -2.03819825 -2.57798847 190.19406007 4.12110382 26.25577649 
